match_id,duration,start_time,kills,deaths,assists,party_size,hero,team,win,avg_win_rate_20,avg_kills_20,avg_deaths_20,avg_assists_20,max_kills_20,max_deaths_20,max_assists_20
5304318178,2850,1584757928,1,17,7,,Shadow Demon,dire,True,,,,,,,
5312881851,1724,1585130413,0,8,3,,Shadow Demon,dire,False,,,,,,,
5321141337,1945,1585478013,1,13,7,,Phantom Lancer,radiant,False,,,,,,,
5339906346,2695,1586257255,0,13,12,,Shadow Demon,radiant,False,,,,,,,
5340000113,1527,1586260585,2,10,1,,Shadow Demon,radiant,False,,,,,,,
5341936364,2940,1586345644,4,16,14,,Shadow Demon,dire,False,,,,,,,
5342096060,2092,1586349691,1,6,2,,Phantom Lancer,dire,False,,,,,,,
5345477062,1755,1586488617,3,9,3,,Shadow Demon,radiant,False,,,,,,,
5345529232,2154,1586491812,1,10,6,,Shadow Demon,dire,False,,,,,,,
5357257892,2637,1586954273,1,5,8,,Phantom Lancer,dire,True,,,,,,,
5362970767,2071,1587191217,1,9,1,,Phantom Lancer,radiant,False,,,,,,,
5363793210,3127,1587217866,1,12,14,,Dragon Knight,radiant,True,,,,,,,
5365813502,1641,1587294422,1,14,5,,Dragon Knight,radiant,False,,,,,,,
5365966295,1962,1587298825,1,10,4,,Dragon Knight,dire,False,,,,,,,
5366069045,3473,1587301494,2,12,8,,Phantom Lancer,radiant,False,,,,,,,
5367845714,4021,1587379480,3,10,15,,Dragon Knight,radiant,True,,,,,,,
5373805095,1915,1587640396,1,11,5,,Dragon Knight,dire,True,,,,,,,
5373871004,1460,1587642754,0,4,3,,Dragon Knight,dire,False,,,,,,,
5373932416,2622,1587644692,1,10,8,,Shadow Demon,radiant,False,,,,,,,
5377255210,2450,1587784494,1,9,7,,Dragon Knight,dire,False,0.25,1.3,10.4,6.65,4.0,17.0,15.0
5380196538,2067,1587903521,0,7,4,,Dragon Knight,radiant,False,0.2,1.25,9.9,6.5,4.0,16.0,15.0
5380295802,2567,1587906296,1,9,6,,Shadow Demon,dire,False,0.2,1.3,9.95,6.65,4.0,16.0,15.0
5382043642,2694,1587984106,1,9,7,,Shadow Demon,radiant,False,0.2,1.3,9.75,6.65,4.0,16.0,15.0
5382124467,5127,1587987102,3,11,13,,Shadow Demon,dire,False,0.2,1.45,9.65,6.7,4.0,16.0,15.0
5384129284,2838,1588075057,4,6,14,,Shadow Demon,radiant,True,0.25,1.55,9.45,7.35,4.0,16.0,15.0
5385866870,2194,1588156886,1,11,2,,Dragon Knight,dire,False,0.25,1.4,9.2,6.75,4.0,14.0,15.0
5385936131,3130,1588159795,1,7,17,,Dragon Knight,dire,True,0.3,1.4,9.25,7.5,4.0,14.0,17.0
5386077558,1560,1588164725,3,6,1,,Shadow Demon,dire,False,0.3,1.4,9.1,7.4,4.0,14.0,17.0
5389287228,2359,1588307828,2,14,0,,Phantom Lancer,dire,False,0.3,1.45,9.3,7.1,4.0,14.0,17.0
5389865172,2615,1588332243,1,6,17,,Shadow Demon,dire,True,0.3,1.45,9.35,7.55,4.0,14.0,17.0
5389960205,3300,1588335429,1,10,13,,Abaddon,dire,False,0.3,1.45,9.4,8.15,4.0,14.0,17.0
5390096399,3053,1588339425,5,8,16,,Abaddon,dire,True,0.3,1.65,9.2,8.25,5.0,14.0,17.0
5391969458,2393,1588419284,5,5,16,,Abaddon,dire,True,0.35,1.85,8.75,8.8,5.0,14.0,17.0
5392065127,3349,1588422483,1,6,4,,Shadow Demon,dire,False,0.35,1.85,8.55,8.8,5.0,14.0,17.0
5393546954,2844,1588484003,3,7,6,,Shadow Demon,dire,False,0.35,1.9,8.3,8.7,5.0,14.0,17.0
5393973171,2485,1588502184,2,5,17,,Abaddon,dire,True,0.35,1.85,8.05,8.8,5.0,14.0,17.0
5394054611,2866,1588505293,2,5,9,,Abaddon,radiant,False,0.3,1.9,7.75,9.0,5.0,14.0,17.0
5396037056,3140,1588588886,0,9,15,,Abaddon,radiant,True,0.35,1.9,8.0,9.6,5.0,14.0,17.0
5396139817,2348,1588592816,4,8,9,,Shadow Demon,dire,False,0.35,2.05,7.9,9.65,5.0,14.0,17.0
5398098460,2649,1588677635,0,11,9,,Abaddon,dire,False,0.35,2.0,8.0,9.75,5.0,14.0,17.0
5398197692,3235,1588681095,4,11,12,,Shadow Demon,dire,False,0.35,2.2,8.2,10.15,5.0,14.0,17.0
5401695107,2381,1588847095,2,11,15,,Shadow Demon,dire,True,0.4,2.25,8.3,10.6,5.0,14.0,17.0
5401760304,2927,1588849935,1,8,9,,Dragon Knight,radiant,True,0.45,2.25,8.25,10.7,5.0,14.0,17.0
5403691668,2294,1588940735,0,5,14,,Dragon Knight,radiant,True,0.5,2.1,7.95,10.75,5.0,14.0,17.0
5403776490,2822,1588943514,1,9,7,,Shadow Demon,radiant,False,0.45,1.95,8.1,10.4,5.0,14.0,17.0
5405309956,1950,1589016118,4,9,7,,Abaddon,radiant,False,0.45,2.1,8.0,10.65,5.0,14.0,17.0
5405370966,2323,1589018807,4,12,14,,Dragon Knight,radiant,False,0.4,2.25,8.25,10.5,5.0,14.0,17.0
5405438379,3249,1589021693,4,8,12,,Dragon Knight,radiant,True,0.45,2.3,8.35,11.05,5.0,14.0,17.0
5411019840,2273,1589277257,6,7,11,2.0,Phantom Lancer,radiant,True,0.5,2.5,8.0,11.6,6.0,12.0,17.0
5411082279,2458,1589280247,4,14,9,3.0,Dragon Knight,dire,False,0.45,2.65,8.4,11.2,6.0,14.0,17.0
5412391410,2170,1589342555,10,5,13,3.0,Phantom Lancer,dire,True,0.5,3.1,8.15,11.2,10.0,14.0,17.0
5414553953,2242,1589451399,12,4,18,2.0,Dragon Knight,radiant,True,0.5,3.45,7.95,11.3,12.0,14.0,18.0
5414613614,2299,1589454132,1,4,5,3.0,Dragon Knight,radiant,True,0.5,3.25,7.9,10.75,12.0,14.0,18.0
5414677364,2608,1589456742,1,12,10,3.0,Shadow Demon,dire,False,0.5,3.25,8.2,11.05,12.0,14.0,18.0
5418314283,2809,1589626943,3,7,15,5.0,Dragon Knight,dire,True,0.55,3.25,8.2,11.5,12.0,14.0,18.0
5418426589,2550,1589631071,1,4,27,5.0,Abaddon,radiant,True,0.55,3.2,8.15,12.0,12.0,14.0,27.0
5419776082,2006,1589685327,2,11,8,1.0,Shadow Demon,radiant,False,0.55,3.2,8.45,11.95,12.0,14.0,27.0
5422230023,2111,1589786753,0,8,4,2.0,Phantom Lancer,dire,False,0.5,3.2,8.4,11.4,12.0,14.0,27.0
5422540589,3209,1589800961,2,7,8,3.0,Phantom Lancer,dire,False,0.5,3.1,8.35,11.35,12.0,14.0,27.0
5424275892,3916,1589887253,5,17,31,5.0,Shadow Demon,radiant,True,0.55,3.35,8.65,12.45,12.0,17.0,31.0
5424405756,2280,1589892506,2,11,7,3.0,Dragon Knight,dire,False,0.55,3.25,8.65,12.2,12.0,17.0,31.0
5425428259,2780,1589945821,0,11,5,3.0,Legion Commander,dire,False,0.5,3.15,8.65,11.7,12.0,17.0,31.0
5425876595,3566,1589973429,0,11,16,5.0,Shadow Demon,radiant,False,0.45,3.1,8.8,12.05,12.0,17.0,31.0
5425989836,3858,1589978261,0,7,13,3.0,Legion Commander,dire,False,0.4,3.1,8.9,12.0,12.0,17.0,31.0
5427338189,2267,1590053218,1,4,9,2.0,Legion Commander,dire,True,0.45,3.1,8.65,12.1,12.0,17.0,31.0
5427394746,1887,1590056270,4,7,10,4.0,Abaddon,dire,False,0.45,3.1,8.55,12.25,12.0,17.0,31.0
5427448324,2791,1590059008,1,13,9,4.0,Legion Commander,dire,False,0.45,2.95,8.6,12.0,12.0,17.0,31.0
5428487593,2489,1590108384,3,7,9,4.0,Legion Commander,dire,True,0.45,2.9,8.55,11.85,12.0,17.0,31.0
5430356502,2400,1590209347,2,11,8,4.0,Legion Commander,radiant,False,0.4,2.7,8.75,11.7,12.0,17.0,31.0
5430412470,2787,1590212511,2,10,10,5.0,Dragon Knight,dire,False,0.4,2.6,8.55,11.75,12.0,17.0,31.0
5431982302,3506,1590281976,1,12,20,2.0,Legion Commander,radiant,True,0.4,2.15,8.9,12.1,12.0,17.0,31.0
5434656856,3018,1590411198,5,12,8,1.0,Legion Commander,radiant,False,0.35,1.8,9.3,11.6,5.0,17.0,31.0
5436371087,2653,1590489723,3,5,16,1.0,Abaddon,radiant,True,0.35,1.9,9.35,12.15,5.0,17.0,31.0
5437635058,3002,1590554887,4,11,25,1.0,Abaddon,radiant,True,0.4,2.05,9.3,12.9,5.0,17.0,31.0
5438164377,1473,1590579625,2,1,11,3.0,Abaddon,radiant,True,0.4,2.0,9.0,12.7,5.0,17.0,31.0
5439946944,2238,1590664258,2,7,6,1.0,Abaddon,dire,False,0.35,2.05,9.15,11.65,5.0,17.0,31.0
5442985987,3769,1590795112,1,13,21,2.0,Legion Commander,radiant,False,0.35,2.0,9.25,12.3,5.0,17.0,31.0
5445414028,1674,1590894870,2,3,19,3.0,Abaddon,dire,True,0.4,2.1,9.0,13.05,5.0,17.0,31.0
5445459602,2466,1590897282,3,4,21,2.0,Abaddon,dire,True,0.45,2.15,8.85,13.7,5.0,17.0,31.0
5449886580,2226,1591098885,2,5,17,1.0,Abaddon,radiant,True,0.45,2.0,8.25,13.0,5.0,13.0,25.0
5450971082,3224,1591148479,6,6,26,2.0,Abaddon,dire,True,0.5,2.2,8.0,13.95,6.0,13.0,26.0
5451112992,4024,1591158322,4,8,15,3.0,Legion Commander,radiant,True,0.55,2.4,7.85,14.45,6.0,13.0,26.0
5451600345,2178,1591184535,2,5,17,3.0,Abaddon,radiant,True,0.6,2.5,7.55,14.5,6.0,13.0,26.0
5454487078,1820,1591330206,2,4,8,3.0,Legion Commander,dire,True,0.65,2.6,7.4,14.25,6.0,13.0,26.0
5455185642,2502,1591364569,2,14,12,2.0,Abaddon,radiant,False,0.6,2.65,7.9,14.4,6.0,14.0,26.0
5458293372,2480,1591510869,2,8,8,1.0,Phantom Lancer,radiant,False,0.6,2.55,7.95,14.3,6.0,14.0,26.0
5459013454,2604,1591538026,4,6,11,2.0,Legion Commander,dire,True,0.65,2.7,7.6,14.4,6.0,14.0,26.0
5460422774,1603,1591614357,1,5,9,4.0,Abaddon,dire,True,0.65,2.6,7.5,14.4,6.0,14.0,26.0
5460479098,2936,1591616800,2,6,18,3.0,Abaddon,dire,True,0.7,2.6,7.25,14.9,6.0,14.0,26.0
5462071320,3064,1591701383,3,5,12,3.0,Abaddon,radiant,True,0.75,2.65,7.0,15.0,6.0,14.0,26.0
5463676777,2079,1591788611,2,1,9,3.0,Legion Commander,radiant,True,0.75,2.7,6.45,14.45,6.0,14.0,26.0
5464733063,1923,1591843032,1,10,6,1.0,Abaddon,dire,False,0.75,2.5,6.35,14.35,6.0,14.0,26.0
5466377531,3044,1591932200,4,8,19,1.0,Abaddon,dire,True,0.75,2.55,6.5,14.5,6.0,14.0,26.0
5466835888,2850,1591960808,3,4,21,3.0,Abaddon,dire,True,0.75,2.5,6.15,14.3,6.0,14.0,26.0
5466914489,2374,1591964184,4,5,9,3.0,Dragon Knight,radiant,False,0.7,2.6,6.35,14.2,6.0,14.0,26.0
5467794928,658,1592005155,0,1,1,1.0,Dragon Knight,dire,True,0.75,2.5,6.05,13.95,6.0,14.0,26.0
5467806784,3107,1592006216,4,10,15,1.0,Abaddon,radiant,True,0.8,2.65,5.9,13.65,6.0,14.0,26.0
5468200171,2817,1592031555,2,12,21,1.0,Abaddon,radiant,False,0.75,2.65,6.35,13.75,6.0,14.0,26.0
5468496449,3363,1592045183,3,6,17,3.0,Abaddon,dire,True,0.75,2.65,6.45,13.55,6.0,14.0,26.0
5468697975,2022,1592053218,4,11,3,3.0,Abaddon,dire,False,0.7,2.75,6.75,12.85,6.0,14.0,26.0
5468766617,2771,1592055585,3,11,8,3.0,Phantom Lancer,radiant,False,0.65,2.6,7.0,11.95,4.0,14.0,21.0
5469717078,2022,1592103440,4,4,11,2.0,Dragon Knight,radiant,True,0.65,2.6,6.8,11.75,4.0,14.0,21.0
5469777477,2629,1592106959,8,10,19,3.0,Legion Commander,radiant,True,0.65,2.9,7.05,11.85,8.0,14.0,21.0
5472027451,2596,1592219591,1,6,15,5.0,Abaddon,dire,True,0.65,2.85,7.15,12.2,8.0,14.0,21.0
5475035819,2835,1592390623,6,4,11,4.0,Dragon Knight,dire,False,0.65,3.05,6.65,12.15,8.0,12.0,21.0
5475100398,3847,1592394103,1,6,28,3.0,Abaddon,radiant,True,0.7,3.0,6.55,13.15,8.0,12.0,28.0
5475868744,2538,1592451937,2,15,6,4.0,Legion Commander,dire,False,0.65,2.9,7.0,12.9,8.0,15.0,28.0
5476239010,3705,1592475312,3,16,12,5.0,Dragon Knight,radiant,False,0.6,3.0,7.55,13.05,8.0,16.0,28.0
5476320295,2738,1592479636,5,8,19,5.0,Abaddon,radiant,False,0.55,3.15,7.65,13.1,8.0,16.0,28.0
5479212050,2098,1592656291,4,11,6,,Dragon Knight,radiant,False,0.5,3.2,7.95,12.8,8.0,16.0,28.0
5480038587,2261,1592703143,1,10,11,,Abaddon,radiant,False,0.45,3.15,8.4,12.9,8.0,16.0,28.0
5480655190,1816,1592738905,0,8,1,4.0,Abaddon,dire,False,0.45,3.1,8.3,12.65,8.0,16.0,28.0
5480702563,1891,1592741059,1,8,10,3.0,Abaddon,dire,False,0.4,2.95,8.3,12.2,8.0,16.0,28.0
5481449364,2843,1592780377,2,11,10,3.0,Abaddon,radiant,False,0.35,2.9,8.65,11.65,8.0,16.0,28.0
5482810447,2168,1592873377,0,9,8,2.0,Disruptor,radiant,False,0.35,2.7,8.85,11.6,8.0,16.0,28.0
5484180867,3301,1592968850,4,15,15,4.0,Disruptor,radiant,False,0.3,2.9,9.55,12.3,8.0,16.0,28.0
5488843892,2032,1593259644,2,2,15,2.0,Abaddon,radiant,True,0.3,2.8,9.15,12.3,8.0,16.0,28.0
5492508420,2146,1593480006,3,2,6,5.0,Abaddon,dire,True,0.35,2.85,8.65,11.55,8.0,16.0,28.0
5492605963,3645,1593488646,5,13,31,1.0,Abaddon,dire,False,0.3,2.95,9.0,12.25,8.0,16.0,31.0
5493956577,2133,1593571496,2,3,11,4.0,Legion Commander,dire,True,0.35,2.85,8.6,12.65,8.0,16.0,31.0
5494072489,3343,1593580856,8,13,17,1.0,Dragon Knight,radiant,False,0.35,3.1,8.7,13.1,8.0,16.0,31.0
5494382855,1735,1593601371,0,11,6,5.0,Abaddon,radiant,False,0.3,2.9,9.05,12.85,8.0,16.0,31.0
5494435096,2905,1593604026,1,13,12,5.0,Abaddon,radiant,False,0.25,2.55,9.2,12.5,8.0,16.0,31.0
5494532293,4280,1593608347,6,16,27,4.0,Dragon Knight,radiant,False,0.2,2.8,9.7,13.1,8.0,16.0,31.0
5495191593,2551,1593643336,4,9,17,2.0,Abaddon,radiant,False,0.2,2.7,9.95,13.4,8.0,16.0,31.0
5495412848,2826,1593665147,9,3,3,3.0,Phantom Lancer,radiant,True,0.2,3.1,9.8,12.15,9.0,16.0,31.0
5496602657,3984,1593737417,0,7,14,4.0,Dragon Knight,radiant,False,0.2,3.0,9.4,12.55,9.0,16.0,31.0
5499497728,1628,1593907566,1,12,2,1.0,Abaddon,dire,False,0.2,2.9,9.2,12.05,9.0,16.0,31.0
5499784317,1970,1593928637,3,12,11,2.0,Abaddon,radiant,False,0.2,2.8,9.4,11.65,9.0,16.0,31.0
5499829414,2509,1593931010,4,11,7,2.0,Phantom Lancer,radiant,False,0.2,2.8,9.4,11.7,9.0,16.0,31.0
5500200827,2670,1593949191,14,9,19,2.0,Legion Commander,radiant,True,0.25,3.45,9.35,12.1,14.0,16.0,31.0
5504312338,1994,1594211226,0,6,5,4.0,Legion Commander,radiant,True,0.3,3.45,9.25,12.3,14.0,16.0,31.0
5506868852,2771,1594382800,2,12,5,5.0,Phantom Lancer,dire,False,0.3,3.5,9.45,12.05,14.0,16.0,31.0
5506935042,2160,1594385875,6,6,9,5.0,Abaddon,radiant,True,0.35,3.7,9.2,12.0,14.0,16.0,31.0
5507871519,3378,1594445044,12,11,15,3.0,Dragon Knight,dire,False,0.35,4.3,9.3,12.35,14.0,16.0,31.0
5507960487,2126,1594450463,1,11,5,3.0,Abaddon,dire,False,0.35,4.15,9.1,11.85,14.0,16.0,31.0
5508005902,2009,1594453027,4,7,12,4.0,Dragon Knight,dire,True,0.35,4.25,9.35,11.7,14.0,16.0,31.0
5508245079,3198,1594466039,5,15,16,4.0,Abaddon,dire,False,0.3,4.35,10.0,12.2,14.0,16.0,31.0
5508339433,2866,1594470571,4,11,12,1.0,Abaddon,dire,True,0.35,4.3,9.9,11.25,14.0,16.0,27.0
5509128159,2462,1594513915,1,10,20,1.0,Dragon Knight,radiant,True,0.35,4.25,10.25,11.7,14.0,16.0,27.0
5509642194,1842,1594546160,1,10,6,1.0,Abaddon,radiant,False,0.35,3.9,10.1,11.15,14.0,16.0,27.0
5509696216,2578,1594548956,10,2,17,1.0,Abaddon,radiant,True,0.4,4.4,9.65,11.7,14.0,16.0,27.0
5512054418,2151,1594693343,1,12,8,1.0,Abaddon,radiant,False,0.4,4.4,9.6,11.5,14.0,16.0,27.0
5513811398,2512,1594788799,2,5,11,2.0,Phantom Lancer,dire,True,0.45,4.2,9.05,10.7,14.0,15.0,20.0
5513898275,2985,1594792334,3,16,17,1.0,Abaddon,radiant,False,0.45,4.15,9.4,10.7,14.0,16.0,20.0
5516978023,1934,1594899334,7,6,15,5.0,Abaddon,dire,True,0.45,4.05,9.55,11.3,14.0,16.0,20.0
5518364610,2995,1594947609,4,11,7,1.0,Abaddon,radiant,False,0.45,4.25,9.75,10.95,14.0,16.0,20.0
5521433936,2302,1595068760,2,5,12,4.0,Abaddon,dire,True,0.5,4.3,9.4,11.45,14.0,16.0,20.0
5521731817,2513,1595077929,1,10,7,5.0,Abaddon,radiant,False,0.5,4.2,9.3,11.25,14.0,16.0,20.0
5529732846,2636,1595421832,3,13,2,2.0,Dragon Knight,radiant,False,0.5,4.15,9.4,11.0,14.0,16.0,20.0
5532614159,1890,1595565310,1,9,5,3.0,Wraith King,radiant,False,0.45,3.5,9.4,10.3,12.0,16.0,20.0
5533001728,2072,1595587571,1,12,4,2.0,Wraith King,dire,False,0.4,3.55,9.7,10.25,12.0,16.0,20.0
5533089452,2056,1595591466,2,4,12,3.0,Abaddon,radiant,True,0.45,3.55,9.3,10.6,12.0,16.0,20.0
5533169568,2332,1595594530,2,4,5,4.0,Dragon Knight,dire,True,0.45,3.35,9.2,10.4,12.0,16.0,20.0
5533328718,2483,1595599765,4,10,3,4.0,Dragon Knight,dire,False,0.45,2.95,9.15,9.8,10.0,16.0,20.0
5536760172,2758,1595759772,2,8,15,3.0,Abaddon,radiant,True,0.5,3.0,9.0,10.3,10.0,16.0,20.0
5536847334,3010,1595763099,0,10,5,,Abaddon,radiant,True,0.5,2.8,9.15,9.95,10.0,16.0,20.0
5538136418,2024,1595823948,4,6,20,2.0,Wraith King,dire,True,0.55,2.75,8.7,10.15,10.0,16.0,20.0
5538180145,2574,1595826974,0,14,13,4.0,Wraith King,dire,False,0.5,2.55,8.85,10.2,10.0,16.0,20.0
5538601374,2545,1595850155,5,7,10,5.0,Wraith King,dire,True,0.5,2.75,8.7,9.7,10.0,16.0,20.0
5541283197,3859,1595983914,7,14,25,3.0,Abaddon,dire,True,0.55,3.05,8.9,10.65,10.0,16.0,25.0
5541650977,2615,1596009208,4,13,19,1.0,Abaddon,radiant,True,0.55,2.75,9.45,10.75,7.0,16.0,25.0
5542941276,3905,1596073649,4,12,14,4.0,Shadow Demon,radiant,False,0.55,2.9,9.45,11.05,7.0,16.0,25.0
5543580000,1759,1596111550,0,8,9,3.0,Wraith King,dire,False,0.5,2.8,9.6,10.95,7.0,16.0,25.0
5544397621,2729,1596148106,6,7,12,2.0,Dragon Knight,dire,True,0.55,2.95,9.15,10.7,7.0,14.0,25.0
5545110778,2607,1596194786,4,6,21,1.0,Abaddon,dire,True,0.55,2.8,9.15,11.0,7.0,14.0,25.0
5545194481,2246,1596198298,0,7,13,4.0,Abaddon,dire,True,0.6,2.6,8.95,11.3,7.0,14.0,25.0
5546787779,2561,1596277831,2,15,24,3.0,Disruptor,dire,True,0.6,2.6,9.45,11.9,7.0,15.0,25.0
5546870958,2631,1596281473,0,11,18,3.0,Disruptor,radiant,True,0.65,2.55,9.5,12.45,7.0,15.0,25.0
5547055978,3970,1596288342,3,14,21,4.0,Abaddon,radiant,True,0.7,2.55,9.55,13.4,7.0,15.0,25.0
5548258985,3210,1596349038,8,5,12,3.0,Phantom Lancer,dire,True,0.75,2.9,9.35,13.75,8.0,15.0,25.0
5548354919,3383,1596353078,6,6,27,4.0,Legion Commander,radiant,True,0.8,3.15,9.05,14.9,8.0,15.0,27.0
5548980116,2123,1596376776,2,10,7,1.0,Abaddon,dire,False,0.75,3.15,9.35,14.65,8.0,15.0,27.0
5549666528,2311,1596407121,0,7,19,2.0,Disruptor,radiant,True,0.75,3.05,9.5,15.35,8.0,15.0,27.0
5549948199,1670,1596429627,0,14,4,3.0,Disruptor,dire,False,0.75,2.85,9.7,15.4,8.0,15.0,27.0
5550484385,2070,1596459130,1,5,9,3.0,Abaddon,radiant,True,0.75,2.8,9.55,15.1,8.0,15.0,27.0
5551261635,2784,1596494654,9,8,15,2.0,Legion Commander,radiant,False,0.7,3.25,9.45,15.6,9.0,15.0,27.0
5552049721,2528,1596544847,4,12,8,,Legion Commander,dire,False,0.65,3.25,9.75,15.0,9.0,15.0,27.0
5553144064,2356,1596608321,1,8,14,1.0,Abaddon,radiant,False,0.65,3.3,9.45,15.05,9.0,15.0,27.0
5553431547,2289,1596625320,2,6,24,4.0,Legion Commander,radiant,True,0.65,3.15,9.4,15.75,9.0,15.0,27.0
5553491589,3272,1596628149,6,5,26,4.0,Abaddon,radiant,True,0.65,3.1,8.95,15.8,9.0,15.0,27.0
5554893104,2708,1596710021,1,8,9,3.0,Abaddon,radiant,False,0.6,2.95,8.7,15.3,9.0,15.0,27.0
